project_code,project_name,agency,ministry,sector,state,app_date,start_date,target_doc,revised_doc,orig_cost,rev_cost,expenditure,progress,report_month,report_date,delay_months,cost_overrun_pct,cost_growth,financial_progress_pct,progress_gap,time_elapsed_months,planned_duration_months,time_utilization_pct,progress_velocity,expenditure_velocity,delay_slippage,risk_level,history_json,is_anomaly,anomaly_score
618841,4L Elevated Section and at-grade improvements at Begusarai town Simaria - Khagaria section  from Km. 221.047 to Km. 225.302 of NH-31,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Bihar,10/2021,06/2022,12/2024,08/2026,491.04,348.38,354.17,95.72,July,2026-07-01,20,0.0,0.0,101.66197829955796,5.94197829955796,49.0,30.0,163.33333333333334,0.61,3.74,2,HIGH,"[{""month"": ""April 2026"", ""progress"": 93.88, ""expenditure"": 342.96}, {""month"": ""May 2026"", ""progress"": 95.72, ""expenditure"": 345.21}, {""month"": ""June 2026"", ""progress"": 95.72, ""expenditure"": 348.04}, {""month"": ""July 2026"", ""progress"": 95.72, ""expenditure"": 354.17}]",0,0.1688
618861,Bakhtiyarpur-Rajauli Pkg-II from km. 54.405 to km.101.630,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Bihar,09/2020,04/2021,07/2023,08/2026,897.45,1397.47,914.25,97.85,July,2026-07-01,37,55.71563875424814,500.02,65.42179796346255,-32.42820203653744,63.0,27.0,233.33333333333331,0.0,5.72,3,HIGH,"[{""month"": ""April 2026"", ""progress"": 97.85, ""expenditure"": 897.09}, {""month"": ""May 2026"", ""progress"": 97.85, ""expenditure"": 897.13}, {""month"": ""June 2026"", ""progress"": 97.85, ""expenditure"": 914.25}, {""month"": ""July 2026"", ""progress"": 97.85, ""expenditure"": 914.25}]",0,0.113
618862,Bakhtiyarpur-Rajauli Pkg-III from km. 101.630 to km.152.520,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Bihar,09/2020,12/2021,06/2024,08/2026,2156.22,3046.61,1818.91,99.14,July,2026-07-01,26,41.29402380091087,890.3900000000003,59.7027515829069,-39.4372484170931,55.0,30.0,183.3333333333333,0.0,50.21,3,HIGH,"[{""month"": ""April 2026"", ""progress"": 99.14, ""expenditure"": 1668.28}, {""month"": ""May 2026"", ""progress"": 99.14, ""expenditure"": 1668.28}, {""month"": ""June 2026"", ""progress"": 99.14, ""expenditure"": 1815.2}, {""month"": ""July 2026"", ""progress"": 99.14, ""expenditure"": 1818.91}]",0,0.1196
618902,Maheshkunt-Saharsa-Purnea Pkg I km 0.00 to km. 90.00 of NH-107,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Bihar,02/2017,12/2019,12/2021,09/2026,662.44,1311.22,1126.22,90.07,July,2026-07-01,57,97.93792645371656,648.78,85.8910022726926,-4.17899772730739,79.0,24.0,329.16666666666663,1.61,64.38,0,HIGH,"[{""month"": ""April 2026"", ""progress"": 85.25, ""expenditure"": 933.08}, {""month"": ""May 2026"", ""progress"": 88.38, ""expenditure"": 933.08}, {""month"": ""June 2026"", ""progress"": 90.07, ""expenditure"": 1125.2}, {""month"": ""July 2026"", ""progress"": 90.07, ""expenditure"": 1126.22}]",0,0.0068
618903,Maheshkunt -Saharsa-Purnea Pkg II,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Bihar,03/2017,12/2018,12/2020,09/2026,1245.33,1244.09,1230.43,94.0,July,2026-07-01,69,0.0,0.0,98.90200869712,4.902008697119996,91.0,24.0,379.1666666666666,0.99,132.91,0,HIGH,"[{""month"": ""April 2026"", ""progress"": 91.03, ""expenditure"": 831.69}, {""month"": ""May 2026"", ""progress"": 91.03, ""expenditure"": 831.69}, {""month"": ""June 2026"", ""progress"": 94.0, ""expenditure"": 1220.65}, {""month"": ""July 2026"", ""progress"": 94.0, ""expenditure"": 1230.43}]",0,0.0516
618905,Widening with additional 3L abetting Chhapra Bypass Section of NH-19 from Km. 143.200 to Km. 159.255 Pkg-1,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Bihar,02/2024,08/2024,08/2026,10/2026,470.5,528.48,302.74,77.28,July,2026-07-01,2,12.323060573857603,57.98000000000002,57.28504389948531,-19.99495610051469,23.0,24.0,95.83333333333334,2.8,19.91,2,MEDIUM,"[{""month"": ""April 2026"", ""progress"": 68.87, ""expenditure"": 243.02}, {""month"": ""May 2026"", ""progress"": 68.43, ""expenditure"": 250.42}, {""month"": ""June 2026"", ""progress"": 73.26, ""expenditure"": 287.52}, {""month"": ""July 2026"", ""progress"": 77.28, ""expenditure"": 302.74}]",0,0.1555
618914,"4L Elevated Corridor and at-grade improvements from Design Ch0000 to Design Ch 19870 of Danapur  Bihta Section, Design Ch0000 to Design Ch0231 connecting the existing RoB near Danapur station ,1.35 Km ramps and at-grade improvements to 4-lane section on Danapur side and Upgradation of existing Two lane carriageway to Four Lane carriageway from Design Ch19870 to Design Ch23500 of Bihta - Koilwar section",NHAI,Ministry of Road Transport & Highways,Roads & Highways,Bihar,10/2022,03/2024,09/2026,08/2027,4432.97,2625.4,1578.15,63.91,July,2026-07-01,11,0.0,0.0,60.110840252913846,-3.799159747086151,28.0,30.0,93.33333333333331,2.97,68.98,0,MEDIUM,"[{""month"": ""April 2026"", ""progress"": 54.99, ""expenditure"": 1371.21}, {""month"": ""May 2026"", ""progress"": 58.88, ""expenditure"": 1444.1}, {""month"": ""June 2026"", ""progress"": 61.12, ""expenditure"": 1517.29}, {""month"": ""July 2026"", ""progress"": 63.91, ""expenditure"": 1578.15}]",0,0.1601
618917,4L Greenfield starting from NH-30 near Saristabad Patna to Nathupur Project end point of Patna-Gaya-Dobhi Section of NH-83,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Bihar,07/2023,03/2024,08/2025,09/2026,488.24,419.66,101.06,88.3,July,2026-07-01,13,0.0,0.0,24.08139922794643,-64.21860077205356,28.0,17.0,164.70588235294116,2.49,6.12,3,HIGH,"[{""month"": ""April 2026"", ""progress"": 80.83, ""expenditure"": 82.7}, {""month"": ""May 2026"", ""progress"": 80.83, ""expenditure"": 101.05}, {""month"": ""June 2026"", ""progress"": 87.03, ""expenditure"": 101.06}, {""month"": ""July 2026"", ""progress"": 88.3, ""expenditure"": 101.06}]",0,0.1343
618926,4L of Siwan- Masrakh section of Ram Janki Marg from Km 230.385 to Km 281.391 of NH-227A,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Bihar,08/2022,11/2024,11/2026,11/2028,1431.36,1927.04,504.03,10.97,July,2026-07-01,24,34.63000223563604,495.68000000000006,26.155658419129857,15.185658419129856,20.0,24.0,83.33333333333334,0.3,104.48,0,HIGH,"[{""month"": ""April 2026"", ""progress"": 10.07, ""expenditure"": 190.58}, {""month"": ""May 2026"", ""progress"": 10.07, ""expenditure"": 190.58}, {""month"": ""June 2026"", ""progress"": 10.33, ""expenditure"": 502.89}, {""month"": ""July 2026"", ""progress"": 10.97, ""expenditure"": 504.03}]",0,0.1124
618953,Umagaon-Saharsa Package-IV Koshi Bridge & approach Road - Bheja-Bakaur,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Bihar,02/2019,02/2020,08/2023,03/2027,1199.58,1223.94,1312.28,92.4,July,2026-07-01,43,2.0307107487620777,24.360000000000127,107.2176740689903,14.8176740689903,77.0,42.0,183.3333333333333,1.06,63.8,0,HIGH,"[{""month"": ""April 2026"", ""progress"": 89.23, ""expenditure"": 1120.87}, {""month"": ""May 2026"", ""progress"": 89.23, ""expenditure"": 1120.87}, {""month"": ""June 2026"", ""progress"": 91.99, ""expenditure"": 1308.0}, {""month"": ""July 2026"", ""progress"": 92.4, ""expenditure"": 1312.28}]",0,0.1367
618954,Umagaon - Saharsa Package - I Combined Umagaon-Kaluahi0.000KM to 21.609Km of NH227LSaharghat-Rahika0.000 Km to 26.130KM of NH227JRahika-Rampatti 0.00 KM to 15.00KM of NH527ABideshwarsthan-Bheja0.000KM to 25.915KM of NH527A.,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Bihar,08/2022,01/2025,07/2027,07/2027,1473.2,1703.02,644.37,23.78,July,2026-07-01,0,15.60005430355688,229.81999999999996,37.836901504386326,14.056901504386325,18.0,30.0,60.0,2.46,19.14,0,MEDIUM,"[{""month"": ""April 2026"", ""progress"": 16.41, ""expenditure"": 586.95}, {""month"": ""May 2026"", ""progress"": 16.41, ""expenditure"": 586.95}, {""month"": ""June 2026"", ""progress"": 21.5, ""expenditure"": 641.88}, {""month"": ""July 2026"", ""progress"": 23.78, ""expenditure"": 644.37}]",0,0.1313
618955,2L PS of Majhauli to Charout section from km. 0.00 to km. 63.655,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Bihar,01/2018,11/2019,11/2021,08/2026,638.29,1067.51,1096.16,99.8,July,2026-07-01,57,67.24529602531766,429.22,102.6838156082847,2.8838156082847064,80.0,24.0,333.33333333333337,0.05,157.77,3,HIGH,"[{""month"": ""April 2026"", ""progress"": 99.66, ""expenditure"": 622.86}, {""month"": ""May 2026"", ""progress"": 99.66, ""expenditure"": 622.86}, {""month"": ""June 2026"", ""progress"": 99.8, ""expenditure"": 1096.09}, {""month"": ""July 2026"", ""progress"": 99.8, ""expenditure"": 1096.16}]",0,0.0324
618956,Construction of Major Bridge over Baghmati and Lakhandei River along with Approaches from Design km.16.500 to km.21.500,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Bihar,02/2024,10/2024,04/2027,03/2028,498.97,380.3,57.23,26.84,July,2026-07-01,11,0.0,0.0,15.048645805942677,-11.791354194057323,21.0,30.0,70.0,2.14,4.43,11,HIGH,"[{""month"": ""April 2026"", ""progress"": 20.42, ""expenditure"": 43.95}, {""month"": ""May 2026"", ""progress"": 20.42, ""expenditure"": 43.95}, {""month"": ""June 2026"", ""progress"": 25.03, ""expenditure"": 43.95}, {""month"": ""July 2026"", ""progress"": 26.84, ""expenditure"": 57.23}]",0,0.1787
619127,4L of Greenfield Alignment from Km. 47.000 to Km. 89.210 of  Balbhadarpur to Bela Nawda Section  of NH-119D,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Bihar,03/2022,03/2024,03/2026,03/2028,2185.75,2118.46,764.97,30.41,July,2026-07-01,24,0.0,0.0,36.10972121257895,5.699721212578947,28.0,24.0,116.66666666666669,1.91,130.45,7,HIGH,"[{""month"": ""April 2026"", ""progress"": 24.67, ""expenditure"": 373.63}, {""month"": ""May 2026"", ""progress"": 24.67, ""expenditure"": 373.63}, {""month"": ""June 2026"", ""progress"": 29.13, ""expenditure"": 717.01}, {""month"": ""July 2026"", ""progress"": 30.41, ""expenditure"": 764.97}]",0,0.1405
619136,Rehabilitation and Upgradation of  Chorma - Bairgania Section of National Highway No 227F to 2 lane with paved shoulders from Design Ch.0.000 to Ch. 34.566,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Bihar,06/2022,02/2024,01/2026,08/2026,610.78,628.65,337.4,100.0,July,2026-07-01,7,2.9257670519663392,17.870000000000005,53.67056390678437,-46.32943609321563,29.0,23.0,126.08695652173914,0.17,2.95,3,HIGH,"[{""month"": ""April 2026"", ""progress"": 99.5, ""expenditure"": 328.56}, {""month"": ""May 2026"", ""progress"": 99.5, ""expenditure"": 328.56}, {""month"": ""June 2026"", ""progress"": 100.0, ""expenditure"": 336.7}, {""month"": ""July 2026"", ""progress"": 100.0, ""expenditure"": 337.4}]",0,0.167
619152,Bakhtiyarpur Km 153.300 to Mokama Km 197.900,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Bihar,12/2015,06/2017,12/2019,08/2026,1898.84,1898.84,1799.23,99.95,July,2026-07-01,80,0.0,0.0,94.75416570116492,-5.195834298835081,109.0,30.0,363.3333333333333,0.0,318.66,3,HIGH,"[{""month"": ""April 2026"", ""progress"": 99.95, ""expenditure"": 843.24}, {""month"": ""May 2026"", ""progress"": 99.95, ""expenditure"": 843.24}, {""month"": ""June 2026"", ""progress"": 99.95, ""expenditure"": 1797.43}, {""month"": ""July 2026"", ""progress"": 99.95, ""expenditure"": 1799.23}]",0,0.0309
619166,Umagaon-Saharsa Package-V Bakaur-Parsarma-Bangaon-Bariyahi & Spur to Mahishi,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Bihar,10/2022,12/2023,12/2025,08/2026,768.35,968.42,509.32,99.5,July,2026-07-01,8,26.038914557167946,200.06999999999996,52.59288325313397,-46.90711674686603,31.0,24.0,129.16666666666669,0.03,32.92,3,HIGH,"[{""month"": ""April 2026"", ""progress"": 99.4, ""expenditure"": 410.55}, {""month"": ""May 2026"", ""progress"": 99.4, ""expenditure"": 410.55}, {""month"": ""June 2026"", ""progress"": 99.5, ""expenditure"": 503.02}, {""month"": ""July 2026"", ""progress"": 99.5, ""expenditure"": 509.32}]",0,0.1407
619289,4L of Munger  Mirzachauki section from Munger to Kharia village junction from Km 69520 to Km 95580 Pkg-1,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Bihar,01/2021,03/2022,03/2024,10/2026,1659.81,1696.66,685.48,82.72,July,2026-07-01,31,2.220133629752812,36.850000000000136,40.401730458665845,-42.31826954133415,52.0,24.0,216.66666666666663,1.54,59.72,4,HIGH,"[{""month"": ""April 2026"", ""progress"": 78.09, ""expenditure"": 506.33}, {""month"": ""May 2026"", ""progress"": 78.09, ""expenditure"": 506.33}, {""month"": ""June 2026"", ""progress"": 82.72, ""expenditure"": 670.56}, {""month"": ""July 2026"", ""progress"": 82.72, ""expenditure"": 685.48}]",0,0.1376
619301,Construction of Approach Road to Rail-cum- Road Bridge across river Ganga at Munger Ghat  NH-333 B,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Bihar,07/2013,12/2018,05/2021,08/2026,537.88,633.91,573.97,99.99,July,2026-07-01,63,17.85342455566297,96.02999999999996,90.54439904718336,-9.445600952816632,91.0,29.0,313.7931034482759,0.0,124.46,2,HIGH,"[{""month"": ""April 2026"", ""progress"": 99.99, ""expenditure"": 200.58}, {""month"": ""May 2026"", ""progress"": 99.99, ""expenditure"": 200.58}, {""month"": ""June 2026"", ""progress"": 99.99, ""expenditure"": 573.9}, {""month"": ""July 2026"", ""progress"": 99.99, ""expenditure"": 573.97}]",0,0.0944
619305,4L of Munger  Mirzachauki section from start of existing Bhagalpur bypass to Rasulpur from Km 125000 to Km 157350 Pkg-3,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Bihar,01/2021,04/2022,04/2024,12/2026,1769.5,2024.59,675.5,77.3,July,2026-07-01,32,14.415936705283974,255.08999999999992,33.364780029536846,-43.93521997046315,51.0,24.0,212.5,0.75,33.81,6,HIGH,"[{""month"": ""April 2026"", ""progress"": 75.04, ""expenditure"": 574.08}, {""month"": ""May 2026"", ""progress"": 75.04, ""expenditure"": 574.08}, {""month"": ""June 2026"", ""progress"": 77.3, ""expenditure"": 672.67}, {""month"": ""July 2026"", ""progress"": 77.3, ""expenditure"": 675.5}]",0,0.1433
619306,4L of Munger  Mirzachauki section from Km 95580 to Km 125000 Pkg-2,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Bihar,02/2021,03/2022,03/2024,08/2026,1020.84,1235.65,643.0,95.9,July,2026-07-01,29,21.04247482465421,214.8100000000001,52.03738922834136,-43.86261077165865,52.0,24.0,216.66666666666663,0.92,54.96,2,HIGH,"[{""month"": ""April 2026"", ""progress"": 93.13, ""expenditure"": 478.11}, {""month"": ""May 2026"", ""progress"": 93.13, ""expenditure"": 478.11}, {""month"": ""June 2026"", ""progress"": 95.31, ""expenditure"": 633.41}, {""month"": ""July 2026"", ""progress"": 95.9, ""expenditure"": 643.0}]",0,0.1256
619317,4L of Hajipur-Muzaffarpur Section of the existing NH-77  from Km. 0000 Ramashish Chowk to Km. 46300 and new bypass starting at Km. 46300 and connecting NH-28 of E-W Corridor at Km. 515045,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Bihar,08/2010,08/2010,02/2013,09/2026,2723.39,2906.78,2160.8,99.45,July,2026-07-01,163,6.7338868101887845,183.39000000000036,74.3365510977783,-25.113448902221705,191.0,30.0,500.0,0.0,711.35,4,HIGH,"[{""month"": ""April 2026"", ""progress"": 99.45, ""expenditure"": 26.74}, {""month"": ""May 2026"", ""progress"": 99.45, ""expenditure"": 26.74}, {""month"": ""June 2026"", ""progress"": 99.45, ""expenditure"": 2160.8}, {""month"": ""July 2026"", ""progress"": 99.45, ""expenditure"": 2160.8}]",1,-0.0984
617908,Bemetara Bypass NH 30,MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Chhattisgarh,01/2024,04/2025,04/2027,04/2027,161.96,161.96,0.0,42.0,July,2026-07-01,0,0.0,0.0,0.0,-42.0,15.0,24.0,62.5,3.33,0.0,0,LOW,"[{""month"": ""April 2026"", ""progress"": 32.0, ""expenditure"": 0.0}, {""month"": ""May 2026"", ""progress"": 32.0, ""expenditure"": 0.0}, {""month"": ""June 2026"", ""progress"": 42.0, ""expenditure"": 0.0}, {""month"": ""July 2026"", ""progress"": 42.0, ""expenditure"": 0.0}]",0,0.1578
617919,Construction of 4 Nos Grade separtor between km. 281.000 to km. 307.600 km. 286.400 kumhari km. 299.000 Transport Nagar km. 302.000 Power House km. 304.000 Chandra Moura Chowk to km. 305.000 supeia of NH-53 old NH-06 Raipur - Durg 4 Lane on EPC mode in the state of chhattisgarh job NO. NH-53old NH-06 CG-2017-18-56,MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Chhattisgarh,03/2018,01/2019,01/2021,08/2025,349.03,349.03,304.04,97.9,July,2026-07-01,55,0.0,0.0,87.10999054522534,-10.790009454774662,90.0,24.0,375.0,0.0,101.35,0,HIGH,"[{""month"": ""April 2026"", ""progress"": 97.9, ""expenditure"": 0.0}, {""month"": ""May 2026"", ""progress"": 97.9, ""expenditure"": 0.0}, {""month"": ""June 2026"", ""progress"": 97.9, ""expenditure"": 0.0}, {""month"": ""July 2026"", ""progress"": 97.9, ""expenditure"": 304.04}]",0,0.0938
617971,Up-gradation to Two/Four lane with paved shoulder Configuration of Kondagaon-Narayanpur from design ch. 0.00 - 48.693   Design Length    47.493 Km. 1.20 Km. retained    on NH-130D under EPC mode in the State Chhattisgarh.,MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Chhattisgarh,12/2022,03/2025,03/2027,03/2027,322.4,322.4,1.14,70.0,July,2026-07-01,0,0.0,0.0,0.3535980148883375,-69.64640198511167,16.0,24.0,66.66666666666666,2.67,0.01,0,LOW,"[{""month"": ""April 2026"", ""progress"": 62.0, ""expenditure"": 1.1}, {""month"": ""May 2026"", ""progress"": 62.0, ""expenditure"": 1.1}, {""month"": ""June 2026"", ""progress"": 70.0, ""expenditure"": 1.14}, {""month"": ""July 2026"", ""progress"": 70.0, ""expenditure"": 1.14}]",0,0.1087
617972,Upgradation to Two lane with Paved Shoulder Configuration of Narayanpur Kasturmeta pkg-II from design ch. 48.693 to 70.453  design length21.760 Km.    on NH-130D under EPC mode in the state of Chhattisgarh.,MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Chhattisgarh,12/2022,12/2024,06/2026,-,200.67,200.67,0.0,0.0,July,2026-07-01,0,0.0,0.0,0.0,0.0,19.0,18.0,105.55555555555556,0.0,-5.0,0,LOW,"[{""month"": ""April 2026"", ""progress"": 0.0, ""expenditure"": 14.99}, {""month"": ""May 2026"", ""progress"": 0.0, ""expenditure"": 14.99}, {""month"": ""June 2026"", ""progress"": 0.0, ""expenditure"": 0.0}, {""month"": ""July 2026"", ""progress"": 0.0, ""expenditure"": 0.0}]",0,0.1831
618014,"Upgradation of Ambikapur-Ramanujganj-Garwa road of NH-343, Package-III, Badki mahri village to Ramanujganj section from existing km 80.600 to km 110.330 Design Ch. 85.370 to Ch. 114.800 of total length 29.430 km to two lane with paved shoulders udner corridor scheme under EPC Mode in the of Chhattisgarh",MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Chhattisgarh,03/2022,05/2025,10/2026,10/2026,199.05,199.05,53.0,38.56,July,2026-07-01,0,0.0,0.0,26.62647575985933,-11.93352424014067,14.0,17.0,82.35294117647058,2.52,8.02,0,LOW,"[{""month"": ""April 2026"", ""progress"": 31.0, ""expenditure"": 28.95}, {""month"": ""May 2026"", ""progress"": 31.0, ""expenditure"": 28.95}, {""month"": ""June 2026"", ""progress"": 33.58, ""expenditure"": 52.96}, {""month"": ""July 2026"", ""progress"": 38.56, ""expenditure"": 53.0}]",0,0.18
618015,"Upgradation of Keonchi - Ratanpur Road of NH 45 Package-I, from design chainage km 237.860 to km 273.200 of length 35.340 km to two lane with paved shoulders under Corridor scheme on EPC mode in the state of Chhattisgarh.",MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Chhattisgarh,03/2022,07/2024,01/2026,12/2026,225.41,228.93,83.75,60.0,July,2026-07-01,11,1.5615988642917396,3.5200000000000102,36.58323505001529,-23.41676494998471,24.0,18.0,133.33333333333331,1.67,6.79,0,MEDIUM,"[{""month"": ""April 2026"", ""progress"": 55.0, ""expenditure"": 63.38}, {""month"": ""May 2026"", ""progress"": 55.0, ""expenditure"": 63.38}, {""month"": ""June 2026"", ""progress"": 60.0, ""expenditure"": 77.46}, {""month"": ""July 2026"", ""progress"": 60.0, ""expenditure"": 83.75}]",0,0.1776
